Active Date,COUNTY,SED CODE,LEGAL NAME,INSTITUTION TYPE CODE,INSTITUTION TYPE DESCRIPTION,INSTITUTION SUB TYPE CODE,INSTITUTION SUB TYPE DESCRIPTION,NEEDS RESOURCE CODE,NEEDS RESOURCE DESCRIPTION,GRADE ORGANIZATION CODE,GRADE ORGANIZATION DESCRIPTION,COMMUNITY TYPE CODE,COMMUNITY TYPE DESCRIPTION,MAILING ADDRESS,MAIL CITY,STATE,ZIP,SALUTATION,CEO FIRST NAME,CEO LAST NAME,CEO_PHONE,CEO EMAIL,
07/01/1980,QUEENS,342700125928,HOLY CHILD JESUS CATHOLIC ACADEMY,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,1,Elementary,71,NEW YORK CITY,111-02 86TH AVE,RICHMOND HILL,NY,11418,MS.,PATRICIA,WINTERS,7188493988,pwinters@hcjcany.org,
07/01/1980,QUEENS,342700228139,SHAAR HATORAH HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,71,NEW YORK CITY,117-06 84TH AVE,RICHMOND HILL,NY,11418,MR.,AZRIEL,HOSCHANDER,7188461940,gs.shaarhatorah@gmail.com,
07/01/2000,QUEENS,342700805995,SAINT MARY CHURCH CHRISTIAN ACADEMY,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,,,1,Elementary,71,NEW YORK CITY,86-20 114TH ST,RICHMOND HILL,NY,11418,MS.,KIM,LEE-JOSEPH,7182629596,kjteacher7@aol.com,
07/01/1996,QUEENS,342700999540,THEATRE STREET SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,87-61 111TH ST,RICHMOND HILL,NY,11418,MS.,TERESA CASSESE,AUBEL,7188469182,oncetime@aol.com,
07/01/2003,QUEENS,342800010054,PS 54 HILLSIDE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,86-02 127TH ST,RICHMOND HILL,NY,11418,MS.,ANITA,PRASHAD,7188490962,aprasha@schools.nyc.gov,
07/01/1980,QUEENS,342800010055,PS 55 MAURE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,131-10 97TH AVE,RICHMOND HILL,NY,11418,MR.,RALPH,HONORE,7188493845,rhonore@schools.nyc.gov,
07/01/1980,QUEENS,342800228920,YESHIVAT OHR HAIIM,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,71,NEW YORK CITY,86-06 135TH ST,RICHMOND HILL,NY,11418,MR.,MORDECHAI,KASHANI,7186587066,ohrhaiim@yahoo.com,
07/01/1980,QUEENS,342700010062,PS 62 CHESTER PARK SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,97-25 108TH ST,SOUTH RICHMOND HILL,NY,11419,MS.,ANGELA,O'DOWD,7182864460,aodowd2@schools.nyc.gov,
07/01/2000,QUEENS,342800010161,PS 161 ARTHUR ASHE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,101-33 124TH ST,JAMAICA,NY,11419,MS.,JILL,HODER,7184415493,jhoder@schools.nyc.gov,
07/01/1980,QUEENS,342700010096,PS 96,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,130-01 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420,MS.,VIVIAN,EWEKA,7185292547,veweka@schools.nyc.gov,
07/01/1980,QUEENS,342700010100,PS 100 GLEN MORRIS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,111-11 118TH ST,SOUTH OZONE PARK,NY,11420,MS.,LAUREEN,FROMBERG,7188438390,lfrombe@schools.nyc.gov,
07/01/1980,QUEENS,342700010108,PS 108 CAPT VINCENT G FOWLER,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,108-10 109TH AVE,SOUTH OZONE PARK,NY,11420,MS.,MARIE,BIONDOLLILO,7185582700,mbiondo@schools.nyc.gov,
07/01/2003,QUEENS,342700010124,PS 124 OSMOND A CHURCH,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,129-15 150TH AVE,SOUTH OZONE PARK,NY,11420,MS.,MARITZA,WILLIAMS JONES,7185292580,mjones3@schools.nyc.gov,
07/01/1980,QUEENS,342700010155,PS 155,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,130-02 115TH AVE,SOUTH OZONE PARK,NY,11420,MR.,GREGORY,JACOBS,7185290767,gjacobs@schools.nyc.gov,
07/01/1980,QUEENS,342700010226,JHS 226 VIRGIL I GRISSON,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,121-10 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420,MR.,RUSHELL,WHITE,7188432260,rwhite11@schools.nyc.gov,
07/01/2013,QUEENS,342700010297,HAWTREE CREEK MIDDLE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,3,Junior High,71,NEW YORK CITY,121-10 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420,MS.,MAUREEN,HUSSEY,7186593792,mhussey2@schools.nyc.gov,
07/01/2014,QUEENS,342700010314,EPIC HIGH SCHOOL-SOUTH,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,,,,,121-10 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420,MR.,DARIUS,MENSAH,7188451290,dmensah@schools.nyc.gov,
07/01/1980,QUEENS,342700125904,OUR LADY'S CATHOLIC ACADEMY,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,1,Elementary,71,NEW YORK CITY,125-18 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420,MR.,KEVIN,COYNE,7186410212,kevinjohncoyne@gmail.com,
07/01/1980,QUEENS,342700125970,OUR LADY OF PERPETUAL HELP CATHOLIC ACADEMY,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,1,Elementary,71,NEW YORK CITY,111-10 115TH ST,SOUTH OZONE PARK,NY,11420,MRS.,FRANCES,DELUCA,7188434184,sc419@diobrook.org,
07/01/1998,QUEENS,342700629235,AL-IHSAN ACADEMY,14,NON-PUBLIC SCHOOLS,5,ISLAMIC,,,6,K-12,71,NEW YORK CITY,PO BOX 200215,JAMAICA,NY,11420,MR.,RAFEEK,MOHAMED,7183223154,rafeek_ies@yahoo.com,
07/01/1980,QUEENS,342800010121,PS 121,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,126-10 109TH AVE,SOUTH OZONE PARK,NY,11420,MS.,EVELYN,VADI,7187385126,evadi@schools.nyc.gov,
07/01/1980,QUEENS,342700010060,PS 60 WOODHAVEN,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,91-02 88TH AVE,WOODHAVEN,NY,11421,MR.,FRANK,DESARIO,7184415046,fdesari@schools.nyc.gov,
07/01/1980,QUEENS,342700010097,PS 97 FOREST PARK,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,85-52 85TH ST,WOODHAVEN,NY,11421,MS.,MARILYN,CUSTODIO,7188494870,mcustod@schools.nyc.gov,
07/01/2008,QUEENS,342700010306,NEW YORK CITY ACADEMY FOR DISCOVERY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,95-16 89TH AVE,WOODHAVEN,NY,11421,MS.,CHERYL ANN,LEONE,7184412165,cleone8@schools.nyc.gov,
07/01/1980,QUEENS,342700126000,SAINT THOMAS THE APOSTLE CATHOLIC ACADEMY,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,1,Elementary,71,NEW YORK CITY,87-49 87TH ST,WOODHAVEN,NY,11421,MR.,JOSEPH,CARPENTER,7188473904,staschoolprincipal@nyc.rr.com,
07/01/1980,QUEENS,342900010038,PS 38 ROSEDALE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,135-21 241ST ST,ROSEDALE,NY,11422,MS.,JULIA,SOUSSIS,7185282276,jsoussi@schools.nyc.gov,
07/01/1980,QUEENS,342900010138,PS/MS 138 SUNRISE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,251-11 WELLER AVE,ROSEDALE,NY,11422,MR.,JAMES,MC ENANEY,7185289053,jmcenan@schools.nyc.gov,
07/01/1980,QUEENS,342900010195,PS 195 WILLIAM HABERLE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,253-50 149TH AVE,ROSEDALE,NY,11422,MS.,BERYL,BAILEY,7187230313,bbailey@schools.nyc.gov,
07/01/2003,QUEENS,342900010270,GORDON PARKS SCHOOL (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,233-15 MERRICK BLVD,ROSEDALE,NY,11422,MS.,CHAYVONNE,HARPER,7183418280,charper2@schools.nyc.gov,
07/01/1980,QUEENS,342900125916,SAINT CLARE CATHOLIC ACADEMY,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,1,Elementary,71,NEW YORK CITY,137-25 BROOKVILLE BLVD,ROSEDALE,NY,11422,MS.,MARY,RAFFERTY-BASILE,7185287174,stclarecatholicacademy@gmail.com,
07/01/1980,QUEENS,342900305779,CHRIST LUTHERAN SCHOOL,14,NON-PUBLIC SCHOOLS,4,LUTHERAN,,,1,Elementary,71,NEW YORK CITY,248-01 FRANCIS LEWIS BLVD,ROSEDALE,NY,11422,MR.,RICHARD,LIESCHEIDT,7185256884,christschoolrosedale@gmail.com,
07/01/2014,QUEENS,342900861077,SUCCESS ACADEMY CS - ROSEDALE,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,,,71,NEW YORK CITY,147-65 249TH ST,ROSEDALE,NY,11422,MS.,CHRISTINA,DANIELSEN,3475147060,christina.danielsen@saschools.org,
07/01/2007,QUEENS,342900995708,ROSEDALE CHILD DEVELOPMENT CENTER,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,133-55 242 2ND ST,ROSEDALE,NY,11422,MS.,PAULINE,BROWN,7189783997,rosedalegiftedacademy@hotmail.com,
07/01/2011,QUEENS,342900996085,MONA PREP DAY CARE INC,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,241-15 N CONDUIT AVE,ROSEDALE,NY,11422,MS.,ALLISON,RUSSELL,7185258555,monaprepdaycare@aol.com,
07/01/1980,QUEENS,342600010178,PS/IS 178 HOLLISWOOD,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,189-10 RADNOR RD,JAMAICA,NY,11423,MS.,JENNIFER,AMBERT,7184645763,jambert@schools.nyc.gov,
07/01/1980,QUEENS,342900010035,PS 35 NATHANIEL WOODHULL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,191-02 90TH AVE,HOLLIS,NY,11423,MR.,MARK,DEMPSEY,7184656820,mdempsey@schools.nyc.gov,
07/01/1980,QUEENS,342900010118,PS 118 LORRAINE HANSBERRY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,190-20 109TH RD,HOLLIS,NY,11423,MS.,CHERYL,JONES,7184655538,cjones23@schools.nyc.gov,
07/01/1980,QUEENS,342900010134,PS 134 HOLLIS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,203-02 109TH AVE,HOLLIS,NY,11423,MR.,ROBERT,CHAMBERS,7184645544,rchambe@schools.nyc.gov,
07/01/1980,QUEENS,342900010238,IS 238 SUSAN B ANTHONY ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,88-15 182ND ST,HOLLIS,NY,11423,MR.,PETER,LEDDY,7182979821,pleddy@schools.nyc.gov,
07/01/2010,QUEENS,342900011326,CAMBRIA HEIGHTS ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,188-04 91ST AVE,HOLLIS,NY,11423,MS.,MELISSA,MENAKE,7187762815,mmenake@schools.nyc.gov,
07/01/1988,QUEENS,342900226848,YESHIVA UNIVERSITY HIGH SCHOOL FOR GIRLS,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,71,NEW YORK CITY,86-86 PALO ALTO ST,JAMAICA,NY,11423,MS.,CB,NEUGROSCHL,7184798550,neugroschl@yuhsg.org,
07/01/2011,QUEENS,342900626081,WELLSPRING ELEMENTARY,14,NON-PUBLIC SCHOOLS,5,ISLAMIC,,,1,Elementary,71,NEW YORK CITY,90-20 191ST ST,HOLLIS,NY,11423,MR.,SHAKIEL,HUMAYUN,7187213523,shakiel@wellspringelementary.com,
07/01/1998,QUEENS,342900999695,ELISHAMA CHILDREN'S PREP SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,206-18 HOLLIS AVE,HOLLIS,NY,11423,MS.,TOSHA,GEDDIE,7184688744,gedd72@msn.com,
07/01/1980,QUEENS,307500014023,PS 23 AT QUEENS CHILDREN CENTER,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,6,K-12,71,NEW YORK CITY,74-03 COMMONWEALTH BLVD-BLDG 39,BELLEROSE,NY,11426,MS.,JACQUELINE,JONES,7182644880,jjones28@schools.nyc.gov,
07/01/2003,QUEENS,307500014224,PS 224,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,252-12 72ND AVE-RM 118,BELLEROSE,NY,11426,MR.,DESMOND,PARK,7188314024,dpark@schools.nyc.gov,
07/01/1980,QUEENS,342600010133,PS 133,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,248-05 86TH AVE,BELLEROSE,NY,11426,MS.,MARIANNE,SHERIDAN,7188314016,msherid@schools.nyc.gov,
07/01/2003,QUEENS,342600010186,PS 186 CASTLEWOOD,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,252-12 72ND AVE,BELLEROSE,NY,11426,MS.,MELISSA,HAIDARY,7188314021,mhaidar@schools.nyc.gov,
07/01/2003,QUEENS,342600010266,PS/IS 266,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,74-10 COMMONWEALTH BLVD,BELLEROSE,NY,11426,MS.,NICOLE,SCOTT,7184793920,nscott@schools.nyc.gov,
07/01/2003,QUEENS,342600011566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND SCIENCES",17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,74-20 COMMONWEALTH BLVD,BELLEROSE,NY,11426,MR.,JAE HYUN,CHO,7187367100,jcho3@schools.nyc.gov,
07/01/1980,QUEENS,342600125927,SAINT GREGORY THE GREAT SCHOOL,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,1,Elementary,71,NEW YORK CITY,244-44 87TH AVE,BELLEROSE,NY,11426,MS.,LYNN,ALAIMO,7183435053,principal@stgregorythegreatschool.org,
07/01/1989,QUEENS,342600229198,YESHIVA HAR TORAH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,71,NEW YORK CITY,250-10 GRAND CENTRAL PKW,BELLEROSE,NY,11426,RABBI,GARY,MENCHEL,7183432533,rabbimenchel@hartorah.org,
07/01/2003,QUEENS,342900010208,PS/IS 208,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,74-30 COMMONWLTH BLVD,BELLEROSE,NY,11426,MR.,JAMES,PHILEMY,7184286420,jphilem@schools.nyc.gov,
07/01/1980,QUEENS,342600010018,PS 18 WINCHESTER,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,86-35 235TH CT,QUEENS VILLAGE,NY,11427,MS.,LAURIE ANN,CAREDDU,7184644167,lcareddu2@schools.nyc.gov,
07/01/2014,QUEENS,342600011315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,,,,,230-17 HILLSIDE AVE,QUEENS VILLAGE,NY,11427,MR.,HOA,TU,7182173613,htu@schools.nyc.gov,
07/01/2003,QUEENS,342600011435,MARTIN VAN BUREN HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,230-17 HILLSIDE AVE,QUEENS VILLAGE,NY,11427,MR.,SAM,SOCHET,7187764728,ssochet@schools.nyc.gov,
07/01/2003,QUEENS,342900010135,BELLAIRE SCHOOL (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,207-11 89TH AVE,QUEENS VILLAGE,NY,11427,MS.,DIANA,LAGNESE,7184642119,dlagnese@schools.nyc.gov,
07/01/1980,QUEENS,342900125934,INCARNATION SCHOOL,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,1,Elementary,71,NEW YORK CITY,89-15 FRANCIS LEWIS BLVD,QUEENS VILLAGE,NY,11427,MS.,SATTI,MARCHAN,7184655066,sbm3224@hotmail.com,
07/01/2010,QUEENS,342900226050,YESHIVA RABBI LEIB KOVNER TIFERETH ISRAEL INC,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,71,NEW YORK CITY,80-11 210TH ST,JAMAICA,NY,11427,MS.,JUDY,KLEIN,7182174700,yeshivaprimaryschool@gmail.com,
07/01/1980,QUEENS,342900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #29,16,SCHOOL DISTRICTS,1,CITY,1,NEW YORK CITY,,,71,NEW YORK CITY,222-14 JAMAICA AVE-RM 217,QUEENS VILLAGE,NY,11428,MR.,LENON,MURRAY,7182643146,lmurray3@schools.nyc.gov,
07/01/1980,QUEENS,342900010033,PS 33 EDWARD M FUNK,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,91-37 222ND ST,QUEENS VILLAGE,NY,11428,MR.,VINCENT,GATTO,7184656283,vgatto@schools.nyc.gov,
07/01/1980,QUEENS,342900010034,PS 34 JOHN HARVARD,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,104-12 SPRINGFIELD BLVD,QUEENS VILLAGE,NY,11428,MS.,PAULINE,SHAKESPEARE,7184656818,pshakes@schools.nyc.gov,
07/01/2003,QUEENS,342900010109,JEAN NUZZI INTERMEDIATE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,213-10 92ND AVE,QUEENS VILLAGE,NY,11428,MS.,KARLEEN,ADAM-COMRIE,7184650651,kadam@schools.nyc.gov,
07/01/2007,QUEENS,342900010295,PS/IS 295,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,222-14 JAMAICA AVE,QUEENS VILLAGE,NY,11428,MR.,DEON,LAVIGNE-JONES,7184641433,dlavignejones@schools.nyc.gov,
07/01/1980,QUEENS,342900125967,OUR LADY OF LOURDES CATHOLIC ACADEMY,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,1,Elementary,71,NEW YORK CITY,92-80 220TH ST,QUEENS VILLAGE,NY,11428,MS.,DANIELLE,WALDEN,7184641480,ollcatholicacademy@gmail.com,
07/01/1988,QUEENS,342900809188,BETHEL CHRISTIAN LEARNING CENTER,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,,,6,K-12,71,NEW YORK CITY,215-32 JAMAICA AVE,QUEENS VILLAGE,NY,11428,DR.,GAIL,JOHNSON,7187404357,thekingskid2009@aol.com,
07/01/1980,QUEENS,342900125935,SS JOACHIM & ANNE SCHOOL,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,1,Elementary,71,NEW YORK CITY,218-19 105TH AVE,QUEENS VILLAGE,NY,11429,MS.,LINDA,FREEBES,7184652230,ssjaschool@aol.com,
07/01/1980,QUEENS,342900527005,SAINT JOSEPH'S PARISH DAY SCHOOL,14,NON-PUBLIC SCHOOLS,6,EPISCOPAL,,,1,Elementary,71,NEW YORK CITY,217-55 100TH AVE,QUEENS VILLAGE,NY,11429,MR.,MARLON,BROWN,7184648913,sjpdschool@yahoo.com,
07/01/2010,QUEENS,342900996046,NURTURING CENTER (THE),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,112-18 SPRINGFIELD BLVD,QUEENS VILLAGE,NY,11429,MS.,BEVERLY,DAVIS,7185275932,beverlyddavis95@aol.com,
07/01/1994,QUEENS,342600997796,SUMMIT SCHOOL (THE),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,7,Special,71,NEW YORK CITY,187-30 GRAND CENTRAL PKY,JAMAICA,NY,11432,MR.,RICHARD,SITMAN,7182642931,rsitman@summitqueens.com,
07/01/1999,QUEENS,342700999728,NEW DAWN ELEMENTARY SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,89-14 163RD ST,JAMAICA,NY,11432,MS.,JOY,MCLAUGHLIN,7182061500,anewdawnschool@aol.com,
07/01/1980,QUEENS,342800010086,PS 86,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,87-41 PARSONS BLVD,JAMAICA,NY,11432,MS.,KAREN,ZUVIC,7182916264,kzuvic@schools.nyc.gov,
07/01/1987,QUEENS,342800010182,PS 182 SAMANTHA SMITH,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,153-27 88TH AVE,JAMAICA,NY,11432,MR.,ANDREW,TOPOL,7182987700,atopol@schools.nyc.gov,
07/01/2015,QUEENS,342800010349,QUEENS SCHOOL FOR LEADERSHIP (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,,,,,,,88-06 164TH ST,JAMAICA,NY,11432,MS.,TANYA,BATES HOWELL,7185586240,tbateshowell@schools.nyc.gov,
07/01/2015,QUEENS,342800010358,MS 358,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,,,,,,,88-06 164TH ST,JAMAICA,NY,11432,MR.,BRENDAN,MIMS,7185586240,bmims2@schools.nyc.gov,
07/01/2008,QUEENS,342800011310,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,167-01 GOTHIC DR,JAMAICA,NY,11432,MS.,JAIME ANNE,DUBEI,7186584016,jdubei@schools.nyc.gov,
07/01/2010,QUEENS,342800011325,HILLSIDE ARTS AND LETTERS ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,167-01 GOTHIC DR,JAMAICA,NY,11432,,RAQUEL,NOLASCO,7186581249,rnolasco@schools.nyc.gov,
07/01/2010,QUEENS,342800011328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,167-01 GOTHIC DR,JAMAICA,NY,11432,MR.,CARLOS,BORRERO,7185589801,cborrero@schools.nyc.gov,
07/01/2010,QUEENS,342800011338,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,162-02 HILLSIDE AVE,JAMAICA,NY,11432,MR.,MARK,MELKONIAN,7186573920,mmelkonian@schools.nyc.gov,
07/01/2011,QUEENS,342800011350,JAMAICA GATEWAY TO THE SCIENCES,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,167-01 GOTHIC DR,JAMAICA,NY,11432,MS.,CAREN,BIRCHWOOD-TAYLOR,7184802689,cbirchw@schools.nyc.gov,
07/01/2003,QUEENS,342800011505,HILLCREST HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,160-05 HIGHLAND AVE,JAMAICA,NY,11432,MR.,DAVID,MORRISON,7186585407,dmorris4@schools.nyc.gov,
07/01/1980,QUEENS,342800011620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,165-65 84TH AVE,JAMAICA,NY,11432,MR.,MOSES,OJEDA,7182976580,mojeda3@schools.nyc.gov,
07/01/2003,QUEENS,342800011680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,160-20 GOETHALS AVE,JAMAICA,NY,11432,MS.,JUDY,HENRY,7189693155,jhenry2@schools.nyc.gov,
07/01/2005,QUEENS,342800011896,YOUNG WOMEN'S LEADERSHIP SCHOOL OF QUEENS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,150-91 87TH RD,JAMAICA,NY,11432,MS.,MALA,PANDAY,7187250402,mpanday@schools.nyc.gov,
